testcases,benchmarks,sim_IPC,clock cycle (ps),execution time (us)
dynamic2cachedl2dl28192161lcacheil1il1102484lbpredbimod,bzip2,0.1671,125,1870.13764213
dynamic2cachedl2dl28192161lcacheil1il1102484lbpredbimod,hmmer,0.5638,125,554.274565449
dynamic2cachedl2dl28192161lcacheil1il1102484lbpredbimod,mcf,0.5442,125,574.237412716
dynamic2cachedl2dl28192161lcacheil1il1102484lbpredbimod,sjeng,0.2798,125,1116.86919228
dynamic2cachedl2dl28192161lcacheil1il1102484lbpredbimod,milc,0.5829,125,536.112540745
dynamic2cachedl2dl28192161lcacheil1il1102484lbpredbimod,equake,0.4631,125,674.800259123
dynamic4cachedl2dl265536161lcacheil1il1204882lbpredbimod,bzip2,0.2977,160,1343.63453141
dynamic4cachedl2dl265536161lcacheil1il1204882lbpredbimod,hmmer,0.6132,160,652.315720809
dynamic4cachedl2dl265536161lcacheil1il1204882lbpredbimod,mcf,0.5634,160,709.97515087
dynamic4cachedl2dl265536161lcacheil1il1204882lbpredbimod,sjeng,0.3808,160,1050.42016807
dynamic4cachedl2dl265536161lcacheil1il1204882lbpredbimod,milc,0.5929,160,674.650025299
dynamic4cachedl2dl265536161lcacheil1il1204882lbpredbimod,equake,0.4881,160,819.504199959
dynamic2cachedl2dl216384161lcacheil1il1102481lbpredbimod,bzip2,0.2520,125,1240.07936508
dynamic2cachedl2dl216384161lcacheil1il1102481lbpredbimod,hmmer,0.8018,125,389.74806685
dynamic2cachedl2dl216384161lcacheil1il1102481lbpredbimod,mcf,0.4084,125,765.181194907
dynamic2cachedl2dl216384161lcacheil1il1102481lbpredbimod,sjeng,0.3892,125,802.929085303
dynamic2cachedl2dl216384161lcacheil1il1102481lbpredbimod,milc,0.5845,125,534.644995723
dynamic2cachedl2dl216384161lcacheil1il1102481lbpredbimod,equake,0.3039,125,1028.29878249
dynamic2cachedl2dl2256161lcacheil1il125684lbpredbimod,bzip2,0.0515,125,6067.96116505
dynamic2cachedl2dl2256161lcacheil1il125684lbpredbimod,hmmer,0.5746,125,543.856595893
dynamic2cachedl2dl2256161lcacheil1il125684lbpredbimod,mcf,0.0361,125,8656.50969529
dynamic2cachedl2dl2256161lcacheil1il125684lbpredbimod,sjeng,0.0676,125,4622.78106509
dynamic2cachedl2dl2256161lcacheil1il125684lbpredbimod,milc,0.0249,125,12550.2008032
dynamic2cachedl2dl2256161lcacheil1il125684lbpredbimod,equake,0.0697,125,4483.50071736
dynamic4cachedl2dl21024161lcacheil1il1204882lbpredbimod,bzip2,0.0514,160,7782.10116732
dynamic4cachedl2dl21024161lcacheil1il1204882lbpredbimod,hmmer,0.5487,160,728.995808274
dynamic4cachedl2dl21024161lcacheil1il1204882lbpredbimod,mcf,0.0401,160,9975.06234414
dynamic4cachedl2dl21024161lcacheil1il1204882lbpredbimod,sjeng,0.0747,160,5354.7523427
