testcases,benchmarks,sim_IPC,clock cycle (ps),execution time (us)
static2cachedl2dl232768161lcacheil1il1102481lbpred2lev,milc,0.5003,115,574.655206876
static2cachedl2dl232768161lcacheil1il1102481lbpred2lev,equake,0.2719,115,1057.37403457
static2cachedl2dl216384161lcacheil1il1409681lbpred2lev,bzip2,0.1489,115,1930.82605776
static2cachedl2dl216384161lcacheil1il1409681lbpred2lev,hmmer,0.6166,115,466.266623419
static2cachedl2dl216384161lcacheil1il1409681lbpred2lev,mcf,0.4849,115,592.905753764
static2cachedl2dl216384161lcacheil1il1409681lbpred2lev,sjeng,0.3359,115,855.909496874
static2cachedl2dl216384161lcacheil1il1409681lbpred2lev,milc,0.4913,115,585.182169754
static2cachedl2dl216384161lcacheil1il1409681lbpred2lev,equake,0.4630,115,620.950323974
static1cachedl2dl24096161lcacheil1il151284lbpred2lev,bzip2,0.1655,100,1510.57401813
static1cachedl2dl24096161lcacheil1il151284lbpred2lev,hmmer,0.5668,100,441.072688779
static1cachedl2dl24096161lcacheil1il151284lbpred2lev,mcf,0.5007,100,499.30097863
static1cachedl2dl24096161lcacheil1il151284lbpred2lev,sjeng,0.2948,100,848.03256445
static1cachedl2dl24096161lcacheil1il151284lbpred2lev,milc,0.5023,100,497.710531555
static1cachedl2dl24096161lcacheil1il151284lbpred2lev,equake,0.4624,100,540.657439446
static2cachedl2dl2512161lcacheil1il1409682lbpred2lev,bzip2,0.0515,115,5582.52427184
static2cachedl2dl2512161lcacheil1il1409682lbpred2lev,hmmer,0.4971,115,578.354455844
static2cachedl2dl2512161lcacheil1il1409682lbpred2lev,mcf,0.0403,115,7133.99503722
static2cachedl2dl2512161lcacheil1il1409682lbpred2lev,sjeng,0.0747,115,3848.72824632
static2cachedl2dl2512161lcacheil1il1409682lbpred2lev,milc,0.0248,115,11592.7419355
static2cachedl2dl2512161lcacheil1il1409682lbpred2lev,equake,0.4155,115,691.937424789
static4cachedl2dl216384161lcacheil1il151282lbpred2lev,bzip2,0.2461,145,1472.97846404
static4cachedl2dl216384161lcacheil1il151282lbpred2lev,hmmer,0.6676,145,542.98981426
static4cachedl2dl216384161lcacheil1il151282lbpred2lev,mcf,0.4097,145,884.793751526
static4cachedl2dl216384161lcacheil1il151282lbpred2lev,sjeng,0.3682,145,984.519282998
static4cachedl2dl216384161lcacheil1il151282lbpred2lev,milc,0.5019,145,722.255429368
static4cachedl2dl216384161lcacheil1il151282lbpred2lev,equake,0.3237,145,1119.86407167
static4cachedl2dl24096161lcacheil1il151284lbpred2lev,bzip2,0.1655,145,2190.33232628
static4cachedl2dl24096161lcacheil1il151284lbpred2lev,hmmer,0.5668,145,639.55539873
static4cachedl2dl24096161lcacheil1il151284lbpred2lev,mcf,0.5007,145,723.986419013
static4cachedl2dl24096161lcacheil1il151284lbpred2lev,sjeng,0.2948,145,1229.64721845
static4cachedl2dl24096161lcacheil1il151284lbpred2lev,milc,0.5023,145,721.680270755
static4cachedl2dl24096161lcacheil1il151284lbpred2lev,equake,0.4624,145,783.953287197
static1cachedl2dl216384161lcacheil1il1204882lbpred2lev,bzip2,0.2386,100,1047.77870914
static1cachedl2dl216384161lcacheil1il1204882lbpred2lev,hmmer,0.5680,100,440.14084507
static1cachedl2dl216384161lcacheil1il1204882lbpred2lev,mcf,0.5005,100,499.5004995
static1cachedl2dl216384161lcacheil1il1204882lbpred2lev,sjeng,0.3290,100,759.878419453
static1cachedl2dl216384161lcacheil1il1204882lbpred2lev,milc,0.5020,100,498.007968127
static1cachedl2dl216384161lcacheil1il1204882lbpred2lev,equake,0.4562,100,548.005260851
static1cachedl2dl2256161lcacheil1il1409681lbpred2lev,bzip2,0.0492,100,5081.30081301
static1cachedl2dl2256161lcacheil1il1409681lbpred2lev,hmmer,0.1067,100,2343.01780694
static1cachedl2dl2256161lcacheil1il1409681lbpred2lev,mcf,0.0379,100,6596.3060686
static1cachedl2dl2256161lcacheil1il1409681lbpred2lev,sjeng,0.0694,100,3602.3054755
static1cachedl2dl2256161lcacheil1il1409681lbpred2lev,milc,0.0245,100,10204.0816327
static1cachedl2dl2256161lcacheil1il1409681lbpred2lev,equake,0.2452,100,1019.57585644
static2cachedl2dl232768161lcacheil1il1204884lbpred2lev,bzip2,0.2255,115,1274.94456763
static2cachedl2dl232768161lcacheil1il1204884lbpred2lev,hmmer,0.4873,115,589.985635132
static2cachedl2dl232768161lcacheil1il1204884lbpred2lev,mcf,0.4643,115,619.211716563
static2cachedl2dl232768161lcacheil1il1204884lbpred2lev,sjeng,0.3469,115,828.769097723
static2cachedl2dl232768161lcacheil1il1204884lbpred2lev,milc,0.4926,115,583.637840032
static2cachedl2dl232768161lcacheil1il1204884lbpred2lev,equake,0.4006,115,717.673489765
static4cachedl2dl216384161lcacheil1il1102481lbpred2lev,bzip2,0.2469,145,1468.20575132
static4cachedl2dl216384161lcacheil1il1102481lbpred2lev,hmmer,0.6672,145,543.315347722
static4cachedl2dl216384161lcacheil1il1102481lbpred2lev,mcf,0.3748,145,967.182497332
static4cachedl2dl216384161lcacheil1il1102481lbpred2lev,sjeng,0.3826,145,947.464715107
static4cachedl2dl216384161lcacheil1il1102481lbpred2lev,milc,0.5000,145,725.0
static4cachedl2dl216384161lcacheil1il1102481lbpred2lev,equake,0.2958,145,1225.49019608
static4cachedl2dl265536161lcacheil1il151284lbpred2lev,bzip2,0.2819,145,1285.91699184
static4cachedl2dl265536161lcacheil1il151284lbpred2lev,hmmer,0.5678,145,638.429024304
static4cachedl2dl265536161lcacheil1il151284lbpred2lev,mcf,0.5068,145,715.272296764
static4cachedl2dl265536161lcacheil1il151284lbpred2lev,sjeng,0.3798,145,954.449710374
static4cachedl2dl265536161lcacheil1il151284lbpred2lev,milc,0.5051,145,717.679667393
static4cachedl2dl265536161lcacheil1il151284lbpred2lev,equake,0.4317,145,839.703497799
static2cachedl2dl28192161lcacheil1il1204881lbpred2lev,bzip2,0.1404,115,2047.72079772
static2cachedl2dl28192161lcacheil1il1204881lbpred2lev,hmmer,0.6754,115,425.673674859
static2cachedl2dl28192161lcacheil1il1204881lbpred2lev,mcf,0.4274,115,672.671970051
static2cachedl2dl28192161lcacheil1il1204881lbpred2lev,sjeng,0.3148,115,913.278271919
static2cachedl2dl28192161lcacheil1il1204881lbpred2lev,milc,0.4960,115,579.637096774
static2cachedl2dl28192161lcacheil1il1204881lbpred2lev,equake,0.4267,115,673.77548629
static2cachedl2dl2256161lcacheil1il151284lbpred2lev,bzip2,0.0513,115,5604.28849903
static2cachedl2dl2256161lcacheil1il151284lbpred2lev,hmmer,0.4728,115,608.079526227
static2cachedl2dl2256161lcacheil1il151284lbpred2lev,mcf,0.0398,115,7223.61809045
static2cachedl2dl2256161lcacheil1il151284lbpred2lev,sjeng,0.0667,115,4310.34482759
static2cachedl2dl2256161lcacheil1il151284lbpred2lev,milc,0.0246,115,11686.9918699
static2cachedl2dl2256161lcacheil1il151284lbpred2lev,equake,0.2543,115,1130.55446323
static1cachedl2dl2512161lcacheil1il151284lbpred2lev,bzip2,0.0515,100,4854.36893204
static1cachedl2dl2512161lcacheil1il151284lbpred2lev,hmmer,0.5052,100,494.853523357
static1cachedl2dl2512161lcacheil1il151284lbpred2lev,mcf,0.0407,100,6142.50614251
static1cachedl2dl2512161lcacheil1il151284lbpred2lev,sjeng,0.0761,100,3285.15111695
static1cachedl2dl2512161lcacheil1il151284lbpred2lev,milc,0.0250,100,10000.0
static1cachedl2dl2512161lcacheil1il151284lbpred2lev,equake,0.2822,100,885.896527286
static1cachedl2dl2256161lcacheil1il1102481lbpred2lev,bzip2,0.0490,100,5102.04081633
static1cachedl2dl2256161lcacheil1il1102481lbpred2lev,hmmer,0.0993,100,2517.62336354
static1cachedl2dl2256161lcacheil1il1102481lbpred2lev,mcf,0.0288,100,8680.55555556
static1cachedl2dl2256161lcacheil1il1102481lbpred2lev,sjeng,0.0743,100,3364.73755047
static1cachedl2dl2256161lcacheil1il1102481lbpred2lev,milc,0.0245,100,10204.0816327
static1cachedl2dl2256161lcacheil1il1102481lbpred2lev,equake,0.0499,100,5010.02004008
static2cachedl2dl28192161lcacheil1il151282lbpred2lev,bzip2,0.1685,115,1706.23145401
static2cachedl2dl28192161lcacheil1il151282lbpred2lev,hmmer,0.6693,115,429.553264605
static2cachedl2dl28192161lcacheil1il151282lbpred2lev,mcf,0.4266,115,673.933427098
static2cachedl2dl28192161lcacheil1il151282lbpred2lev,sjeng,0.3163,115,908.947202023
static2cachedl2dl28192161lcacheil1il151282lbpred2lev,milc,0.5013,115,573.50887692
static2cachedl2dl28192161lcacheil1il151282lbpred2lev,equake,0.3491,115,823.546261816
static1cachedl2dl24096161lcacheil1il1102482lbpred2lev,bzip2,0.1685,100,1483.67952522
static1cachedl2dl24096161lcacheil1il1102482lbpred2lev,hmmer,0.6145,100,406.834825061
static1cachedl2dl24096161lcacheil1il1102482lbpred2lev,mcf,0.5117,100,488.567520031
static1cachedl2dl24096161lcacheil1il1102482lbpred2lev,sjeng,0.3066,100,815.394651011
static1cachedl2dl24096161lcacheil1il1102482lbpred2lev,milc,0.5063,100,493.778392258
static1cachedl2dl24096161lcacheil1il1102482lbpred2lev,equake,0.4478,100,558.284948638
static4cachedl2dl232768161lcacheil1il1102481lbpred2lev,bzip2,0.2454,145,1477.1801141
static4cachedl2dl232768161lcacheil1il1102481lbpred2lev,hmmer,0.6666,145,543.804380438
static4cachedl2dl232768161lcacheil1il1102481lbpred2lev,mcf,0.3537,145,1024.87984167
static4cachedl2dl232768161lcacheil1il1102481lbpred2lev,sjeng,0.4416,145,820.878623188
static4cachedl2dl232768161lcacheil1il1102481lbpred2lev,milc,0.5003,145,724.565260843
static4cachedl2dl232768161lcacheil1il1102481lbpred2lev,equake,0.2719,145,1333.21073924
static1cachedl2dl2256161lcacheil1il1204882lbpred2lev,bzip2,0.0514,100,4863.81322957
static1cachedl2dl2256161lcacheil1il1204882lbpred2lev,hmmer,0.4927,100,507.408159123
static1cachedl2dl2256161lcacheil1il1204882lbpred2lev,mcf,0.0400,100,6250.0
static1cachedl2dl2256161lcacheil1il1204882lbpred2lev,sjeng,0.0669,100,3736.92077728
static1cachedl2dl2256161lcacheil1il1204882lbpred2lev,milc,0.0247,100,10121.4574899
static1cachedl2dl2256161lcacheil1il1204882lbpred2lev,equake,0.3533,100,707.613925842
static4cachedl2dl216384161lcacheil1il1102482lbpred2lev,bzip2,0.2454,145,1477.1801141
static4cachedl2dl216384161lcacheil1il1102482lbpred2lev,hmmer,0.6181,145,586.474680472
static4cachedl2dl216384161lcacheil1il1102482lbpred2lev,mcf,0.5251,145,690.344696248
static4cachedl2dl216384161lcacheil1il1102482lbpred2lev,sjeng,0.3540,145,1024.01129944
static4cachedl2dl216384161lcacheil1il1102482lbpred2lev,milc,0.5077,145,714.004333268
static4cachedl2dl216384161lcacheil1il1102482lbpred2lev,equake,0.4237,145,855.558177956
static1cachedl2dl2512161lcacheil1il151282lbpred2lev,bzip2,0.1279,100,1954.65207193
static1cachedl2dl2512161lcacheil1il151282lbpred2lev,hmmer,0.5065,100,493.583415597
static1cachedl2dl2512161lcacheil1il151282lbpred2lev,mcf,0.0445,100,5617.97752809
static1cachedl2dl2512161lcacheil1il151282lbpred2lev,sjeng,0.1018,100,2455.7956778
static1cachedl2dl2512161lcacheil1il151282lbpred2lev,milc,0.0371,100,6738.54447439
static1cachedl2dl2512161lcacheil1il151282lbpred2lev,equake,0.0767,100,3259.45241199
static1cachedl2dl24096161lcacheil1il1204884lbpred2lev,bzip2,0.1242,100,2012.88244767
static1cachedl2dl24096161lcacheil1il1204884lbpred2lev,hmmer,0.4860,100,514.403292181
static1cachedl2dl24096161lcacheil1il1204884lbpred2lev,mcf,0.0601,100,4159.73377704
static1cachedl2dl24096161lcacheil1il1204884lbpred2lev,sjeng,0.1447,100,1727.71250864
static1cachedl2dl24096161lcacheil1il1204884lbpred2lev,milc,0.0378,100,6613.75661376
static1cachedl2dl24096161lcacheil1il1204884lbpred2lev,equake,0.4006,100,624.063904144
static4cachedl2dl216384161lcacheil1il125684lbpred2lev,bzip2,0.2435,145,1488.7063655
