,geometric mean
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult3resfpalu3,2.84041390005
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult1resfpalu1,2.84029802391
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult3resfpalu1,2.84018213359
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult2resfpalu3,2.8401241831
dynamic8resimult2cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult3resfpalu2,2.83481857557
dynamic8resimult3cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult1resfpalu3,2.83476084289
dynamic8resimult2cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult2resfpalu1,2.83447212661
dynamic8resimult3cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult1resfpalu1,2.83447212661
dynamic8resimult3cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult2resfpalu2,2.83441437276
dynamic8resimult3cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult3resfpalu2,2.83435661538
dynamic8resimult3cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult3resfpalu1,2.83429885448
dynamic8resimult2cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult3resfpalu1,2.83424109004
dynamic8resimult3cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult1resfpalu2,2.83424109004
dynamic8resimult2cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult1resfpalu3,2.83424109004
dynamic8resimult3cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult3resfpalu3,2.83418332207
dynamic8resimult2cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult3resfpalu3,2.83406777553
dynamic8resimult2cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult2resfpalu3,2.83406777553
dynamic8resimult2cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult1resfpalu1,2.83406777553
dynamic8resimult2cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult1resfpalu2,2.83400999695
dynamic8resimult3cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult2resfpalu3,2.83395221485
dynamic8resimult3cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult2resfpalu1,2.83389442921
dynamic8resimult2cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult2resfpalu2,2.83377884733
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult1resfpalu3,2.40884950852
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult3resfpalu3,2.40884950852
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult3resfpalu2,2.40859775012
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult1resfpalu2,2.40854738897
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult1resfpalu1,2.40854738897
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult2resfpalu3,2.40844665718
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult3resfpalu1,2.40844665718
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult2resfpalu2,2.40844665718
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult2resfpalu1,2.40844665718
dynamic8resimult2cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult2resfpalu3,2.40773106209
dynamic8resimult3cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult3resfpalu1,2.40753007448
dynamic8resimult2cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult2resfpalu2,2.40737930074
dynamic8resimult3cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult2resfpalu3,2.40737930074
dynamic8resimult2cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult1resfpalu3,2.40727876916
dynamic8resimult2cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult1resfpalu2,2.40722849865
dynamic8resimult3cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult1resfpalu3,2.40722849865
dynamic8resimult3cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult3resfpalu3,2.40722849865
dynamic8resimult2cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult1resfpalu1,2.40722849865
dynamic8resimult3cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult1resfpalu2,2.40712794818
dynamic8resimult2cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult3resfpalu1,2.40712794818
dynamic8resimult3cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult3resfpalu2,2.40707766822
dynamic8resimult3cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult2resfpalu1,2.40707766822
dynamic8resimult3cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult2resfpalu2,2.40702738511
dynamic8resimult2cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult3resfpalu2,2.40697709885
dynamic8resimult2cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult2resfpalu1,2.40687651687
dynamic8resimult3cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult1resfpalu1,2.40682622115
dynamic8resimult2cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult3resfpalu3,2.40672562025
