testcases,benchmarks,sim_IPC,clock cycle (ps),execution time (us)
static1cachedl2dl2256161lcacheil1il1204884lbpredbimod,milc,0.0248,100,10080.6451613
static1cachedl2dl2256161lcacheil1il1204884lbpredbimod,equake,0.3873,100,645.494448748
static4cachedl2dl24096161lcacheil1il1204881lbpredbimod,bzip2,0.1405,145,2580.07117438
static4cachedl2dl24096161lcacheil1il1204881lbpredbimod,hmmer,0.6632,145,546.592279855
static4cachedl2dl24096161lcacheil1il1204881lbpredbimod,mcf,0.4345,145,834.292289988
static4cachedl2dl24096161lcacheil1il1204881lbpredbimod,sjeng,0.3085,145,1175.04051864
static4cachedl2dl24096161lcacheil1il1204881lbpredbimod,milc,0.4940,145,733.805668016
static4cachedl2dl24096161lcacheil1il1204881lbpredbimod,equake,0.3622,145,1000.82827167
static1cachedl2dl265536161lcacheil1il151282lbpredbimod,bzip2,0.2914,100,857.927247769
static1cachedl2dl265536161lcacheil1il151282lbpredbimod,hmmer,0.6635,100,376.789751319
static1cachedl2dl265536161lcacheil1il151282lbpredbimod,mcf,0.3784,100,660.67653277
static1cachedl2dl265536161lcacheil1il151282lbpredbimod,sjeng,0.4082,100,612.444879961
static1cachedl2dl265536161lcacheil1il151282lbpredbimod,milc,0.5050,100,495.04950495
static1cachedl2dl265536161lcacheil1il151282lbpredbimod,equake,0.2806,100,890.947968639
static1cachedl2dl2512161lcacheil1il125684lbpredbimod,bzip2,0.1276,100,1959.2476489
static1cachedl2dl2512161lcacheil1il125684lbpredbimod,hmmer,0.5628,100,444.20753376
static1cachedl2dl2512161lcacheil1il125684lbpredbimod,mcf,0.0516,100,4844.96124031
static1cachedl2dl2512161lcacheil1il125684lbpredbimod,sjeng,0.1008,100,2480.15873016
static1cachedl2dl2512161lcacheil1il125684lbpredbimod,milc,0.0372,100,6720.43010753
static1cachedl2dl2512161lcacheil1il125684lbpredbimod,equake,0.0901,100,2774.69478357
static1cachedl2dl21024161lcacheil1il1102481lbpredbimod,bzip2,0.1683,100,1485.44266191
static1cachedl2dl21024161lcacheil1il1102481lbpredbimod,hmmer,0.6000,100,416.666666667
static1cachedl2dl21024161lcacheil1il1102481lbpredbimod,mcf,0.1103,100,2266.54578422
static1cachedl2dl21024161lcacheil1il1102481lbpredbimod,sjeng,0.2345,100,1066.09808102
static1cachedl2dl21024161lcacheil1il1102481lbpredbimod,milc,0.4185,100,597.371565114
static1cachedl2dl21024161lcacheil1il1102481lbpredbimod,equake,0.1016,100,2460.62992126
static2cachedl2dl22048161lcacheil1il1102481lbpredbimod,bzip2,0.1685,115,1706.23145401
static2cachedl2dl22048161lcacheil1il1102481lbpredbimod,hmmer,0.6329,115,454.258176647
static2cachedl2dl22048161lcacheil1il1102481lbpredbimod,mcf,0.2485,115,1156.9416499
static2cachedl2dl22048161lcacheil1il1102481lbpredbimod,sjeng,0.2420,115,1188.01652893
static2cachedl2dl22048161lcacheil1il1102481lbpredbimod,milc,0.4552,115,631.590509666
static2cachedl2dl22048161lcacheil1il1102481lbpredbimod,equake,0.1991,115,1443.99799096
static1cachedl2dl216384161lcacheil1il1102481lbpredbimod,bzip2,0.2469,100,1012.55569056
static1cachedl2dl216384161lcacheil1il1102481lbpredbimod,hmmer,0.6659,100,375.431746508
static1cachedl2dl216384161lcacheil1il1102481lbpredbimod,mcf,0.3766,100,663.834306957
static1cachedl2dl216384161lcacheil1il1102481lbpredbimod,sjeng,0.3739,100,668.627975394
static1cachedl2dl216384161lcacheil1il1102481lbpredbimod,milc,0.5006,100,499.400719137
static1cachedl2dl216384161lcacheil1il1102481lbpredbimod,equake,0.2950,100,847.457627119
static1cachedl2dl24096161lcacheil1il1204882lbpredbimod,bzip2,0.1653,100,1512.40169389
