testcases,benchmarks,sim_IPC,clock cycle (ps),execution time (us)
dynamic8resimult3cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult3resfpalu2,hmmer,1.1968,195,407.336229947
dynamic8resimult3cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult3resfpalu2,mcf,1.7771,195,274.323335772
dynamic8resimult3cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult3resfpalu2,sjeng,1.6913,195,288.239815527
dynamic8resimult3cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult3resfpalu2,milc,1.4500,195,336.206896552
dynamic8resimult3cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult3resfpalu2,equake,1.6765,195,290.784372204
dynamic4resimult3cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult1resfpalu2,bzip2,1.0374,160,385.579332948
dynamic4resimult3cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult1resfpalu2,hmmer,1.1894,160,336.304018833
dynamic4resimult3cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult1resfpalu2,mcf,1.6518,160,242.160067805
dynamic4resimult3cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult1resfpalu2,sjeng,1.6798,160,238.123586141
dynamic4resimult3cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult1resfpalu2,milc,1.3520,160,295.857988166
dynamic4resimult3cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult1resfpalu2,equake,1.5363,160,260.365813969
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult3resfpalu2,bzip2,1.0630,195,458.607714017
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult3resfpalu2,hmmer,1.1957,195,407.710964289
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult3resfpalu2,mcf,1.7834,195,273.35426713
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult3resfpalu2,sjeng,1.6913,195,288.239815527
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult3resfpalu2,milc,1.2981,195,375.548879131
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult3resfpalu2,equake,1.6761,195,290.853767675
dynamic4resimult3cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult3resfpalu2,bzip2,1.0960,160,364.96350365
dynamic4resimult3cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult3resfpalu2,hmmer,1.2170,160,328.677074774
dynamic4resimult3cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult3resfpalu2,mcf,1.9267,160,207.608864899
dynamic4resimult3cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult3resfpalu2,sjeng,1.9549,160,204.614046754
dynamic4resimult3cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult3resfpalu2,milc,1.4901,160,268.438359842
dynamic4resimult3cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult3resfpalu2,equake,1.6795,160,238.166120869
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult2resfpalu1,bzip2,1.0630,195,458.607714017
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult2resfpalu1,hmmer,1.1954,195,407.813284256
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult2resfpalu1,mcf,1.7834,195,273.35426713
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult2resfpalu1,sjeng,1.6913,195,288.239815527
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult2resfpalu1,milc,1.2981,195,375.548879131
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult2resfpalu1,equake,1.6712,195,291.706558162
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult1resfpalu3,bzip2,1.1469,195,425.058854303
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult1resfpalu3,hmmer,1.2262,195,397.569727614
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult1resfpalu3,mcf,2.4055,195,202.660569528
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult1resfpalu3,sjeng,2.1927,195,222.328635928
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult1resfpalu3,milc,1.5755,195,309.425579181
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult1resfpalu3,equake,1.9656,195,248.015873016
dynamic8resimult2cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult3resfpalu1,bzip2,1.0631,195,458.564575299
dynamic8resimult2cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult3resfpalu1,hmmer,1.1969,195,407.302197343
dynamic8resimult2cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult3resfpalu1,mcf,1.7771,195,274.323335772
dynamic8resimult2cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult3resfpalu1,sjeng,1.6913,195,288.239815527
dynamic8resimult2cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult3resfpalu1,milc,1.4208,195,343.116554054
dynamic8resimult2cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult3resfpalu1,equake,1.6715,195,291.654202812
dynamic4resimult2cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult2resfpalu1,bzip2,1.0374,160,385.579332948
dynamic4resimult2cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult2resfpalu1,hmmer,1.1884,160,336.587007742
dynamic4resimult2cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult2resfpalu1,mcf,1.6518,160,242.160067805
dynamic4resimult2cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult2resfpalu1,sjeng,1.6798,160,238.123586141
dynamic4resimult2cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult2resfpalu1,milc,1.3278,160,301.250188281
dynamic4resimult2cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult2resfpalu1,equake,1.5339,160,260.773192516
dynamic4resimult3cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult1resfpalu2,bzip2,1.0960,160,364.96350365
dynamic4resimult3cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult1resfpalu2,hmmer,1.2170,160,328.677074774
dynamic4resimult3cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult1resfpalu2,mcf,1.9267,160,207.608864899
dynamic4resimult3cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult1resfpalu2,sjeng,1.9549,160,204.614046754
dynamic4resimult3cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult1resfpalu2,milc,1.4901,160,268.438359842
dynamic4resimult3cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult1resfpalu2,equake,1.6780,160,238.379022646
dynamic4resimult2cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult3resfpalu2,bzip2,1.0960,160,364.96350365
dynamic4resimult2cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult3resfpalu2,hmmer,1.2164,160,328.839197632
dynamic4resimult2cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult3resfpalu2,mcf,1.9267,160,207.608864899
dynamic4resimult2cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult3resfpalu2,sjeng,1.9549,160,204.614046754
dynamic4resimult2cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult3resfpalu2,milc,1.4795,160,270.361608652
dynamic4resimult2cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult3resfpalu2,equake,1.6795,160,238.166120869
dynamic4resimult2cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult2resfpalu3,bzip2,1.0374,160,385.579332948
dynamic4resimult2cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult2resfpalu3,hmmer,1.1888,160,336.473755047
dynamic4resimult2cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult2resfpalu3,mcf,1.6518,160,242.160067805
dynamic4resimult2cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult2resfpalu3,sjeng,1.6798,160,238.123586141
dynamic4resimult2cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult2resfpalu3,milc,1.3278,160,301.250188281
dynamic4resimult2cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult2resfpalu3,equake,1.5376,160,260.145681582
dynamic8resimult2cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult1resfpalu1,bzip2,1.0631,195,458.564575299
dynamic8resimult2cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult1resfpalu1,hmmer,1.1971,195,407.234149194
dynamic8resimult2cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult1resfpalu1,mcf,1.7771,195,274.323335772
dynamic8resimult2cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult1resfpalu1,sjeng,1.6913,195,288.239815527
dynamic8resimult2cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult1resfpalu1,milc,1.4208,195,343.116554054
dynamic8resimult2cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult1resfpalu1,equake,1.6715,195,291.654202812
dynamic4resimult1cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult2resfpalu1,bzip2,1.0374,160,385.579332948
dynamic4resimult1cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult2resfpalu1,hmmer,1.1873,160,336.898846121
dynamic4resimult1cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult2resfpalu1,mcf,1.6496,160,242.483026188
dynamic4resimult1cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult2resfpalu1,sjeng,1.6798,160,238.123586141
dynamic4resimult1cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult2resfpalu1,milc,1.2441,160,321.517562897
dynamic4resimult1cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult2resfpalu1,equake,1.5339,160,260.773192516
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult2resfpalu1,bzip2,1.1469,195,425.058854303
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult2resfpalu1,hmmer,1.2263,195,397.537307347
